project,file,line,rule,verdict,reason,provenance,confidence
lua,lmathlib.c,659,EXP34-C,FP,lua_newuserdatauv uses luaM_* which raises on OOM; never NULL,precision_audit,high
lua,lmathlib.c,706,ARR02-C,FP,sentinel-terminated mathlib[] array; standard Lua convention,precision_audit,high
lua,lmathlib.c,752,API00-C,FP,luaopen_* called by Lua runtime with valid state; L check absurd,precision_audit,high
lua,lmathlib.c,752,DCL15-C,FP,LUAMOD_API declares intentional external linkage for module opener,precision_audit,high
lua,lmathlib.c,755,STR30-C,FP,lua_setfield takes const char*; string literal not modified,precision_audit,high
lua,lmathlib.c,757,STR30-C,FP,lua_setfield takes const char*; string literal not modified,precision_audit,high
lua,lmathlib.c,759,STR30-C,FP,lua_setfield takes const char*; string literal not modified,precision_audit,high
lua,lmathlib.c,761,STR30-C,FP,lua_setfield takes const char*; string literal not modified,precision_audit,high
lua,loadlib.c,113,DCL30-C,FP,returns dlopen handle value stored in local var; not address of local,precision_audit,high
lua,loadlib.c,154,ENV01-C,FP,buff[MAX_PATH+1] is for GetModuleFileNameA not getenv; misfire,precision_audit,high
lua,loadlib.c,154,MEM05-C,FP,MAX_PATH+1 is compile-time constant; not a VLA,precision_audit,high
lua,loadlib.c,158,EXP33-C,FP,buff is output buffer to GetModuleFileNameA; written before use,precision_audit,high
lua,loadlib.c,161,EXP34-C,FP,lb==NULL check IS the if-condition; else only runs if non-NULL,precision_audit,high
lua,loadlib.c,161,STR34-C,FP,*lb='\0' is char-to-char assignment; no sign extension,precision_audit,high
lua,loadlib.c,216,DCL13-C,FP,void* signature must match other implementations; const would break API,precision_audit,high
lua,loadlib.c,228,DCL13-C,FP,same cross-platform API constraint for lsys_sym parameter,precision_audit,high
lua,loadlib.c,279,CON34-C,FP,Lua uses single-threaded state; threading advisory inapplicable,precision_audit,high
lua,loadlib.c,281,ENV34-C,FP,path used immediately after getenv; no intervening env-modifying call,precision_audit,high
lua,loadlib.c,281,CON34-C,FP,single-threaded Lua state; getenv thread-safety advisory irrelevant,precision_audit,high
lua,loadlib.c,287,STR34-C,FP,path < dftmark is pointer comparison; not char-to-int conversion,precision_audit,high
lua,loadlib.c,287,STR34-C,FP,same line second instance; pointer arithmetic misidentified,precision_audit,high
lua,loadlib.c,291,ENV30-C,FP,ct_diff2sz computes pointer difference; does not modify env string,precision_audit,high
lua,loadlib.c,297,ENV30-C,FP,ct_diff2sz takes ptrdiff_t result; does not modify env string,precision_audit,high
lua,loadlib.c,328,DCL30-C,FP,returns VALUE of plib (void*); not &plib; not a dangling pointer,precision_audit,high
lua,loadlib.c,336,API05-C,FP,structural-C99 conformant array syntax not used in Lua; FP,precision_audit,high
lua,loadlib.c,336,API05-C,FP,second API05-C same line; same rationale,precision_audit,high
lua,loadlib.c,336,DCL13-C,FP,ptr matches lua_Alloc typedef; const would break function pointer type,precision_audit,high
lua,loadlib.c,387,EXP33-C,FP,lsys_load is a function call not a static variable; misidentified,precision_audit,high
lua,loadlib.c,408,STR34-C,FP,path is char* pointer argument to lookforfunc; no char-to-int,precision_audit,high
lua,loadlib.c,408,STR34-C,FP,second instance same column; pointer not char sign extension,precision_audit,high
lua,loadlib.c,408,STR34-C,FP,init is char* pointer; no conversion to larger integer type,precision_audit,high
lua,loadlib.c,429,FIO05-C,FP,fopen probe for existence only; content not read; advisory FP,precision_audit,high
lua,loadlib.c,429,WIN03-C,FP,POSIX/generic section; Windows-specific handle inheritance advisory,precision_audit,high
lua,loadlib.c,431,ERR00-C,FP,fclose on read-probe handle; error irrelevant to probe purpose,precision_audit,high
lua,loadlib.c,441,DCL13-C,FP,end is boundary sentinel; const char* would be fine but advisory only,precision_audit,high
lua,loadlib.c,443,EXP40-C,FP,*name = *path is char-to-char assignment; no const pointer stripping,precision_audit,high
lua,loadlib.c,443,STR34-C,FP,*path dereference assigned to char; no larger-type conversion,precision_audit,high
lua,loadlib.c,443,STR34-C,FP,second instance same line; same char-to-char analysis,precision_audit,high
lua,loadlib.c,447,MEM33-C,FP,*name = *LUA_PATH_SEP is char assignment; no flexible array struct,precision_audit,high
lua,loadlib.c,447,STR34-C,FP,*name = *LUA_PATH_SEP is char-to-char; no sign extension,precision_audit,high
lua,loadlib.c,453,STR34-C,FP,*sep = '\0' is char assignment; no conversion to larger type,precision_audit,high
lua,loadlib.c,454,DCL30-C,FP,*path=sep writes pointer value into caller variable; not dangling,precision_audit,high
lua,loadlib.c,454,STR34-C,FP,char assignment *path=...; no conversion to larger integer type,precision_audit,high
lua,loadlib.c,454,STR34-C,FP,second instance same position; same char-to-char analysis,precision_audit,high
lua,loadlib.c,455,DCL30-C,FP,returns name pointing into luaL_Buffer valid in caller frame,precision_audit,high
lua,loadlib.c,503,EXP30-C,FP,luaL_checkstring reads independent stack positions; no hazard,precision_audit,high
lua,loadlib.c,534,EXP30-C,FP,single call luaL_loadfilex; result compared before checkload called,precision_audit,high
lua,loadlib.c,560,EXP34-C,FP,modname is luaL_gsub result; always returns non-NULL string,precision_audit,high
lua,loadlib.c,684,ARR02-C,FP,sentinel-terminated pk_funcs[]; standard Lua API convention,precision_audit,high
lua,loadlib.c,697,ARR02-C,FP,sentinel-terminated ll_funcs[]; standard Lua convention,precision_audit,high
lua,loadlib.c,704,ARR02-C,FP,searchers[] size computed by sizeof division correctly,precision_audit,high
lua,loadlib.c,720,STR30-C,FP,lua_setfield key is const char*; string literal not modified,precision_audit,high
lua,loadlib.c,724,API00-C,FP,luaopen_package called by Lua runtime with valid state; L check absurd,precision_audit,high
lua,loadlib.c,724,DCL15-C,FP,LUAMOD_API is intentional external linkage for package opener,precision_audit,high
lua,loadlib.c,730,STR30-C,FP,setpath fieldname param is const char*; string literal not modified,precision_audit,high
lua,loadlib.c,731,STR30-C,FP,setpath envname param is const char*; not modified,precision_audit,high
lua,loadlib.c,735,STR30-C,FP,lua_setfield key is const char*; string literal not modified,precision_audit,high
lua,loadlib.c,738,STR30-C,FP,lua_setfield key is const char*; string literal not modified,precision_audit,high
lua,loadlib.c,741,STR30-C,FP,lua_setfield key is const char*; string literal not modified,precision_audit,high
lua,luaconf.h,425,PRE05-C,FP,l_floatatt uses ## intentionally; n is always literal token like MANT_DIG,precision_audit,high
lua,luaconf.h,442,PRE05-C,FP,same macro long-double branch; ## paste intentional and correct,precision_audit,high
lua,luaconf.h,458,PRE05-C,FP,same macro double branch; ## paste correct; no expansion needed,precision_audit,high
lua,luaconf.h,466,PRE01-C,FP,op is always a function name token; parenthesizing advisory only,precision_audit,high
lua,luaconf.h,602,PRE00-C,FP,p appears exactly once in replacement; no multiple evaluation,precision_audit,high
lua,luaconf.h,602,PRE01-C,FP,p in argument position of l_sprintf; parenthesizing advisory,precision_audit,high
lua,luaconf.h,602,PRE12-C,FP,p evaluated once in replacement text; PRE12-C misfire,precision_audit,high
lua,luaconf.h,626,PRE01-C,FP,op in (lua_Number)op; always single function name token; advisory,precision_audit,high
lua,luaconf.h,745,PRE10-C,FP,LUAI_MAXALIGN is struct field declarations not statements; do-while invalid,precision_audit,high
lua,luaconf.h,748,PRE10-C,FP,same macro C89 branch; declaration list not a statement sequence,precision_audit,high
lua,lauxlib.h,52,API02-C,FP,"luaL_tolstring returns string+length; size_t *len is an output param, not array size",precision_audit,high
lua,lauxlib.h,55,API02-C,FP,"luaL_checklstring uses size_t *l as output param, not array size; standard Lua API pattern",precision_audit,high
lua,lauxlib.h,57,API02-C,FP,luaL_optlstring same output-param pattern; no array bound needed,precision_audit,high
lua,lauxlib.h,58,API05-C,FP,Lua is not structural-C99; conformant array syntax advisory not applicable,precision_audit,high
lua,lauxlib.h,60,DCL40-C,FP,LUALIB_API macro wrappers are single declarations; sqc misidentifies macro expansion as conflicting decls,precision_audit,high
lua,lauxlib.h,63,DCL40-C,FP,Same macro-expansion false positive; single declaration of luaL_checkinteger,precision_audit,high
lua,lauxlib.h,66,DCL40-C,FP,Same macro-expansion false positive; single declaration of luaL_checkstack,precision_audit,high
lua,lauxlib.h,67,DCL40-C,FP,Same macro-expansion false positive; single declaration of luaL_checktype,precision_audit,high
lua,lauxlib.h,68,DCL40-C,FP,Same macro-expansion false positive; single declaration of luaL_checkany,precision_audit,high
lua,lauxlib.h,70,DCL40-C,FP,Same macro-expansion false positive; single declaration of luaL_newmetatable,precision_audit,high
lua,lauxlib.h,71,DCL40-C,FP,Same macro-expansion false positive; single declaration of luaL_setmetatable,precision_audit,high
lua,lauxlib.h,75,DCL40-C,FP,Same macro-expansion false positive; single declaration of luaL_where,precision_audit,high
lua,lauxlib.h,76,DCL40-C,FP,Same macro-expansion false positive; single declaration of luaL_error,precision_audit,high
lua,lauxlib.h,76,EXP37-C,FP,luaL_error declared with proper '...' variadic syntax; no header needed for declaration,precision_audit,high
lua,lauxlib.h,78,DCL40-C,FP,Same macro-expansion false positive; single declaration of luaL_checkoption,precision_audit,high
lua,lauxlib.h,79,ARR02-C,FP,const char *const lst[] is a function parameter; implicit bounds is correct C for pointer-to-array params,precision_audit,high
lua,lauxlib.h,82,DCL40-C,FP,Same macro-expansion false positive; single declaration of luaL_fileresult,precision_audit,high
lua,lauxlib.h,84,API05-C,FP,Lua is not structural-C99; conformant array advisory not applicable,precision_audit,high
lua,lauxlib.h,84,API05-C,FP,Lua is not structural-C99; conformant array advisory not applicable,precision_audit,high
lua,lauxlib.h,92,DCL40-C,FP,Same macro-expansion false positive; single declaration of luaL_ref,precision_audit,high
lua,lauxlib.h,93,DCL40-C,FP,Same macro-expansion false positive; single declaration of luaL_unref,precision_audit,high
lua,lauxlib.h,95,DCL40-C,FP,Same macro-expansion false positive; single declaration of luaL_loadfilex,precision_audit,high
lua,lauxlib.h,100,DCL40-C,FP,Same macro-expansion false positive; single declaration of luaL_loadbufferx,precision_audit,high
lua,lauxlib.h,100,API05-C,FP,Lua is not structural-C99; conformant array advisory not applicable,precision_audit,high
lua,lauxlib.h,101,API05-C,FP,Lua is not structural-C99; conformant array advisory not applicable,precision_audit,high
lua,lauxlib.h,101,API05-C,FP,Lua is not structural-C99; conformant array advisory not applicable,precision_audit,high
lua,lauxlib.h,102,DCL40-C,FP,Same macro-expansion false positive; single declaration of luaL_loadstring,precision_audit,high
lua,lauxlib.h,110,DCL40-C,FP,Same macro-expansion false positive; single declaration of luaL_addgsub,precision_audit,high
lua,lauxlib.h,115,DCL40-C,FP,Same macro-expansion false positive; single declaration of luaL_setfuncs,precision_audit,high
lua,lauxlib.h,119,DCL40-C,FP,Same macro-expansion false positive; single declaration of luaL_traceback,precision_audit,high
lua,lauxlib.h,122,DCL40-C,FP,Same macro-expansion false positive; single declaration of luaL_requiref,precision_audit,high
lua,lauxlib.h,132,PRE00-C,FP,"luaL_newlibtable(L,l): 'l' is always a static const array literal; no side-effecting arg in any call site",precision_audit,high
lua,lauxlib.h,132,PRE02-C,FP,Macro used as function argument expression; operator precedence safe in all call patterns,precision_audit,high
lua,lauxlib.h,132,PRE12-C,FP,'l' is always passed as a static array identifier; no multiple-eval hazard in practice,precision_audit,high
lua,lauxlib.h,135,API03-C,FP,luaL_newlib expands two sub-macros in fixed order; not a parameter reordering,precision_audit,high
lua,lauxlib.h,135,PRE00-C,FP,"luaL_newlib(L,l): both args are simple identifiers at every call site; no side effects",precision_audit,high
lua,lauxlib.h,135,PRE12-C,FP,'L' simple variable at all call sites; no multiple-eval hazard,precision_audit,high
lua,lauxlib.h,147,PRE00-C,FP,"luaL_typename(L,i): simple args at all call sites",precision_audit,high
lua,lauxlib.h,147,PRE12-C,FP,'L' and 'i' simple variables at call sites; no side effects,precision_audit,high
lua,lauxlib.h,149,PRE00-C,FP,luaL_dofile: args evaluated once each in expansion,precision_audit,high
lua,lauxlib.h,149,PRE12-C,FP,'L' evaluated once in expansion; no multiple-eval hazard,precision_audit,high
lua,lauxlib.h,152,PRE00-C,FP,luaL_dostring: args evaluated once each,precision_audit,high
lua,lauxlib.h,152,PRE12-C,FP,'L' evaluated once in expansion; no multiple-eval hazard,precision_audit,high
lua,lauxlib.h,157,PRE00-C,FP,luaL_opt: ternary expression; 'f' and 'L' called once in each branch,precision_audit,high
lua,lauxlib.h,157,PRE01-C,FP,"'f' used as function call 'f(L,(n))'; parenthesizing 'f' would break syntax",precision_audit,high
lua,lauxlib.h,157,PRE12-C,FP,'L' used in ternary; only one branch executes; no multiple-eval,precision_audit,high
lua,lauxlib.h,166,PRE01-C,FP,"'op' is used as binary operator token (e.g., +); cannot be parenthesized in that context",precision_audit,high
lua,lauxlib.h,201,PRE00-C,FP,luaL_addchar: 'B' evaluated twice but both uses are safe member access on same buffer pointer,precision_audit,high
lua,lauxlib.h,201,PRE12-C,FP,'B' is always a simple buffer pointer variable; no side-effecting call site,precision_audit,high
lua,lauxlib.h,209,DCL40-C,FP,Same macro-expansion false positive; single declaration of luaL_buffinit,precision_audit,high
lua,lauxlib.h,211,DCL40-C,FP,Same macro-expansion false positive; single declaration of luaL_addlstring,precision_audit,high
lua,lauxlib.h,211,API05-C,FP,Lua is not structural-C99; conformant array advisory not applicable,precision_audit,high
lua,lauxlib.h,212,DCL40-C,FP,Same macro-expansion false positive; single declaration of luaL_addstring,precision_audit,high
lua,lauxlib.h,213,DCL40-C,FP,Same macro-expansion false positive; single declaration of luaL_addvalue,precision_audit,high
lua,lauxlib.h,214,DCL40-C,FP,Same macro-expansion false positive; single declaration of luaL_pushresult,precision_audit,high
lua,lauxlib.h,215,DCL40-C,FP,Same macro-expansion false positive; single declaration of luaL_pushresultsize,precision_audit,high
lua,lauxlib.h,258,API03-C,FP,luaL_checkint is a compat cast macro; parameter order consistent with luaL_checkinteger,precision_audit,high
lua,lcorolib.c,25,DCL30-C,FP,"getco returns lua_State* from lua_tothread (Lua stack slot), not address of local stack variable",precision_audit,high
lua,lcorolib.c,35,EXP20-C,FP,lua_checkstack returns int 0/1; !lua_checkstack() is standard Lua idiom per API docs,precision_audit,high
lua,lcorolib.c,42,EXP20-C,FP,Same idiomatic lua_checkstack usage; negation clearly tests for stack overflow failure,precision_audit,high
lua,lcorolib.c,76,DCL00-C,FP,"Advisory: 'r' is assigned once and used; const on int local is style, not a defect",precision_audit,high
lua,lcorolib.c,124,ARR02-C,FP,statname[] has implicit bounds from initializer; compiler computes size correctly,precision_audit,high
lua,lcorolib.c,128,DCL13-C,FP,Lua API functions cannot declare lua_State* const; this is advisory and inapplicable,precision_audit,high
